client_hash_id,content_hash_id,imp_last30,imp_prev30,clk_last30,pos_last30,visible_queries,rare_share,anon_share,top_query_impressions,kept_impressions,top_query_share,is_declining,pos_volatility_60d
client_fef1a8f436438636,content_eb140bdbdf7b8715,72.0,244.0,0.0,28.56666666666667,2.0,0.04371165644171779,0.9148773006134969,36.0,54.0,0.6666666666666666,1,22.112875533134122
client_fef1a8f436438636,content_0aaed84da5779131,159.0,408.0,0.0,23.056075036075033,1.0,0.07494646680942184,0.9197002141327623,10.0,10.0,1.0,1,13.583749224308301
client_fef1a8f436438636,content_dcec80b0c8286637,9.0,105.0,0.0,53.952380952380956,2.0,0.13051146384479717,0.8271604938271605,14.0,24.0,0.5833333333333334,1,27.03630587260278
client_fef1a8f436438636,content_00ed6564f5c856a8,115.0,143.0,0.0,15.344557823129252,,,,,,,0,18.674628798220386
client_fef1a8f436438636,content_0230141b45777df1,31.0,161.0,0.0,18.82456140350877,7.0,0.03044280442804428,0.7011070110701108,156.0,291.0,0.5360824742268041,1,24.470858639592045
client_fef1a8f436438636,content_c2d0cefe321b5a86,59.0,309.0,0.0,20.663999999999998,5.0,0.047125841532884516,0.8741584671154842,48.0,152.0,0.3157894736842105,1,15.670565382778529
client_fef1a8f436438636,content_6296ed87c533bd35,92.0,830.0,0.0,41.39514991181658,18.0,0.08308823529411764,0.7275735294117647,144.0,515.0,0.2796116504854369,1,18.502433737309495
client_fef1a8f436438636,content_178e55dfc740ac1e,318.0,546.0,3.0,6.341934001055753,,,,,,,1,2.99384619835719
client_fef1a8f436438636,content_76f9b8bc754c342a,11.0,105.0,0.0,20.51851851851852,,,,,,,1,21.7335165589437
client_fef1a8f436438636,content_3de5fce4d5dfc87a,155.0,219.0,1.0,16.444295149295147,2.0,0.16180904522613065,0.8,19.0,38.0,0.5,1,9.84919083035459
client_fef1a8f436438636,content_e563dd4d02f6aa53,103.0,429.0,0.0,26.62798353909465,7.0,0.08852963818321787,0.665896843725943,125.0,319.0,0.39184952978056425,1,17.06463870163512
client_fef1a8f436438636,content_ef3b16cec6663241,372.0,1817.0,4.0,19.171235131970427,16.0,0.036352174826644254,0.8880016810254255,66.0,360.0,0.18333333333333332,1,8.544269873202342
